headlines,date
Free Hour of Code Workshops December 5 through 11 at Every Apple Store,11-17-16
Fast Company: Apple and Intel working together on 5G modem,11-17-17
Apple HomePod launch delayed until next year,11-17-17
Apple reportedly cutting App Store fees for video services,11-17-16
Apple Delays HomePod Release To 2018,11-17-17
Market Chatter: Apple To Lower App Store Fees For Video Services,11-17-16
"Jana Partners Reports New Stake in Mattel, Microsoft; Drops Apple, eBay Among Others",11-17-15
"Apple roundup: iPhone 6 supplies, UnionPay, Samsung/TSMC",11-17-14
Shareholder Cook Timothy D Rev Trust dtd 8/19/06 Files To Sell $1.2M of AAPL on 11/4/15,11-17-15
Shareholder Cook Timothy D Rev Trust dtd 8/19/06 Files To Sell $1.2M of AAPL on 11/6/15,11-17-15
Shareholder Cook Timothy D Rev Trust dtd 8/19/06 Files To Sell $1.2M of AAPL on 11/9/15,11-17-15
Report: Apple weighs making iPhones in U.S.,11-18-16
TikTok owner to launch music streaming - FT,11-18-19
Apple touched by Goldman; up 1.6%,11-18-15
Analyst Actions: Apple Upgraded to Conviction Buy Rating at Goldman Sachs; Shares Rise 1% in Pre Market,11-18-15
Sector Update: Leading Tech Stocks Mixed Pre-Market Monday,11-18-19
"Thinking about trading options or stock in Apple, Alibaba, JPMorgan Chase, NVIDIA, or PepsiCo?",11-18-19
"Stocks Regain Upward Momentum, Healthcare, Financial Sectors Leading Gains",11-18-15
"Midday Update: Stocks Rally on Strength in Healthcare, Finance Sectors: Apple Leads Nasdaq Composite Higher",11-18-15
"Sector Update: Apple Lifts Tech Sector to Gains; Citrix Systems Sinks on Sub-Par FY16 Outlook, Layoffs",11-18-15
"Box Office Trends Lower in 2019 While Fourth Quarter Set for Disney Movie Boost, Wedbush Says",11-18-19
"Market Chatter: Apple's Shipments of iPhones in China During September, October Rises 6%",11-18-19
Sector Update: Tech,11-18-15
Sector Update: Conviction List Call for Apple Lifts Tech Sector; FARO Tech Rallies After Canaccord Upgrade,11-18-15
MT Newswires' Analyst Notebook: AAPL,11-18-15
Close Update: Stocks Rally As Fed Gives Economy Vote of Confidence,11-18-15
Apple announces Dec. 2 press event,11-18-19
"Hong Kong Hang Seng Up 0.72% on Tech Strength, Trade Hopes",11-19-18
WSJ: Apple cut production on all three new iPhone models,11-19-18
"Hong Kong Hang Seng Rallies 1.55% On China Stimulus Outlook, Alibaba Listing",11-19-19
Market Chatter: Apple Reduces Production Orders for Latest iPhone Models,11-19-18
Wall Street Tips Lower Ahead of Opening Bell as Trade Tensions Linger,11-19-18
Sector Update: Top Tech Stocks Trade Higher Pre-Bell Tuesday,11-19-19
Sector Update: Tech Stocks Mixed In Pre-Market Monday,11-19-18
Apple's iPhone 11 'massive' success - Wedbush,11-19-19
"Update: Square Jumps Over 40% in NYSE Debut After Pricing IPO at $9/Share, Below Marketed Range",11-19-15
Qualcomm forecasts 5G handset shipments,11-19-19
Cook calls Google best search engine,11-19-18
Market Chatter: Taiwan Semiconductor Reportedly Set to Land IBM Order,11-19-18
"Apple roundup: Watch, camera, iAd, hedge funds",11-19-14
House releases answers from big tech queries,11-19-19
Sector Update: Tech Stocks Tumble After Customer Demand for New iPhones Reportedly Slumps,11-19-18
Market Chatter: Apple Trims Orders For Apple Watch to 4 Mln vs 6 Mln in Q4: DigiTimes,11-19-15
Sector Update: Fading iPhone Demand Sends Tech Stocks Reeling,11-19-18
"Stocks Plunge With Nasdaq Skidding to Near Seven-Month Low as Apple, Facebook Retreat",11-19-18
Close Update: Stocks Swoon as Technology Sector Leads Market Lower to Start Holiday Shortened Week,11-19-18
"Nikkei 225 Down 1.09% on Wall Street Cues, Tech Slump, Stronger Yen",11-20-18
"Hong Kong Hang Seng Falls Back 0.75% on Trade Outlook, Beijing-Washington Tensions",11-20-19
Apple Expands in Austin,11-20-19
Apple breaks ground for Austin expansion,11-20-19
Apple Starts Construction on New Austin Campus; Prepares to Begin Shipping Mac Pro,11-20-19
Sector Update: Technology Stocks Mostly Firmer Ahead of the Open,11-20-17
Sector Update: Leading Tech Stocks Retreat Pre-Market Wednesday,11-20-19
Sector Update: Tech Stocks Declining in Tuesday Pre-Market,11-20-18
"TSX May Open Lower As Oil Prices Fall, iPhone Demand Concerns Hit Tech Stocks",11-20-18
"Option-trading opportunities on Apple, Facebook, General Electric, JD.com, and PayPal Holdings Inc.",11-20-18
Goldman slashes Apple target on XR weakness,11-20-18
Digitimes: Apple cuts microLED research team,11-20-17
Apple Music expands into business offering - WSJ,11-20-19
Stock Indexes Decline After Housing Report As Retailers Continue to Miss Earnings Estimates,11-20-18
Market Chatter: Apple Partners With PlayNetwork to Provide Music Streaming Services for Businesses,11-20-19
Mid-Day Update: Tech Carnage Continues with Wall Street Negative For the Year,11-20-18
Apple gains following target hikes,11-20-14
Analyst Actions: Rpt: Apple's Price Target Cut to $182 From $209 by Goldman Sachs; Neutral Rating Reiterated,11-20-18
"Alphabet's Google Said to Have Purchased Land for Data Center in Denmark, Adjacent to Apple's Plot",11-20-17
Apple Starts Construction on $1 Billion Austin Expansion as Trump Touts US Manufacturing,11-20-19
Moody's: Tech sector could hold half of cash and liquid investments this year,11-20-17
"Technology, Consumer Discretionary Sectors Outperform as S&P 500 Enjoys One of Its Best Weeks of 2015",11-20-15
"Dow, S&P 500 Erase Gains for 2018 as Energy Skids on Oil Rout and Retailers Retreat",11-20-18
"Stocks End Lower on Report US, China May Not Reach Trade Deal This Year",11-20-19
Jury rules Apple didn't infringe Pendrell patents; Pendrell halted,11-20-15
"Trump says China not 'stepping up' in talks, could exempt Apple from tariffs",11-20-19
WSJ: Apple in talks to give military vets access to electronic medical records,11-20-18
Market Chatter: Apple Cancels Movie Premier of 'The Banker' Over Unspecified Concerns,11-21-19
Market Chatter: Apple Reportedly in Talks to Give Military Veterans Access to Portable Electronic Medical Records,11-21-18
Hang Seng Falls 1.57% as Beijing Demands Veto of D.C. Bill Supporting Hong Kong Protestors,11-21-19
Market Chatter: Apple iPhone Assembler Foxconn to Slash Costs in 2019,11-21-18
Bloomberg: Apple scraps wireless router development,11-21-16
Trump wants Apple's help building 5G infrastructure,11-21-19
Wall Street Set for Rebound Ahead of Thanksgiving,11-21-18
Sector Update: Tech Stocks Inch Higher Pre-Market Wednesday,11-21-18
Sector Update: Technology Stocks On Track to Open Mostly Firmer,11-21-17
Apple pulls Skype from China App Store; Foxconn works students for iPhone X,11-21-17
Rosenblatt sees iPhone XR recovery in China,11-21-18
Sector Update: Top Tech Stocks Mixed Pre-Bell Thursday,11-21-19
"Thinking about trading options or stock in Apple, Celgene, Lowe's, NVIDIA, or Target?",11-21-19
"Thinking about buying stock in Apple, Burlington Stores, Campbell Soup Company, Lowes or NVIDIA?",11-21-17
Report: Apple acquired AI startup Silk Labs,11-21-18
Apple to Swap Out Faulty iPhone 6 Batteries for Free,11-21-16
Bloomberg: Apple plans to ship 4M HomePod units next year,11-21-17
Market Chatter: Apple Removes Apps Including Skype in China,11-21-17
Stocks Jump to Intraday Record Peaks in US Trading as Tech Outperforms,11-21-17
"Canaccord Genuity remains confident in Apple, Oppenheimer & Co. less so",11-21-16
Market Chatter: Amazon Reportedly Looks to Expand Amazon Pay into Brick-and-Mortar Stores,11-21-18
"Apple, Intel sell SoftBank unit for patent hoarding",11-21-19
Market Chatter: Apple Reportedly Acquires Startup AI Software Firm Silk Labs,11-21-18
Ireland closer to collecting Apple taxes,11-21-17
Market Chatter: Apple Said to be Planning to Ship Out 4 Mln HomePods Early Next Year,11-21-17
Microsoft delays launch for AirPods competitor,11-21-19
Market Chatter: Apple's $15 Bln Back Taxes Owed to Ireland in Spotlight as PM Says Wants Funds Without 'Delay',11-21-17
Market Chatter: Apple Supplier Found To Be Illegally Employing Students Overtime For iPhone X Assembly,11-21-17
"Microsoft Puts Off Surface Buds, Competitor to Apple's AirPods, to Spring",11-21-19
Market Chatter: Apple Said to Have Disbanded Wireless Routers Development Team,11-21-16
"Adobe Systems to Offer New Features to iPad Photoshop App in 2019, H120",11-21-19
"Market Chatter: Apple, Intel Sue SoftBank-Owned Fortress Over Patent Practices",11-21-19
Report: Apple considered streaming dongle,11-21-18
Apple considered streaming dongle; ROKU -1.7%,11-21-18
Stocks Surge to Record Highs as Oil Futures Jump on Output Cut Hopes,11-21-16
Report: Apple buys start-up to help build AR headset,11-21-17
Vice President Srouji Johny Files To Sell $2.0M of AAPL on 11/17/16,11-21-16
Research posted on Apple's self-driving cars,11-22-17
China's Great Firewall claims new victims,11-22-17
Pre-Market Briefing: US Equities Futures Flat to Higher; Fed Chair Yellen Uncertain About US Inflation,11-22-17
Market Chatter: Apple Said to Have Acquired Vrvana for About $30 Mln,11-22-17
Apple Scientists Publish Self-Driving Car Research,11-22-17
"Analyst Actions: Apple Price Target From DA Davidson Raised to $195 From $179, Buy/Add Rating Maintained",11-22-17
TechCrunch: Apple acquires AR headset start-up,11-22-17
Market Chatter: Apple AirPods Shipment to Double to 60 Million in 2019 on High Demand,11-22-19
Apple seeing strong AirPods Pro demand - Bloomberg,11-22-19
Market Chatter: Apple Reports Illegal Student Labor Discovered at iPhone X Plant,11-22-17
Sector Update: Technology Stocks Mostly Firmer in Pre-Market,11-22-17
Sector Update: Most Leading Tech Stocks Gain During Pre-Bell Friday,11-22-19
Apple could release lower cost iPhone SE 2 in 1H18,11-22-17
VirnetX -22% as court tosses Apple award,11-22-19
Apple granted patent involving flexible display devices,11-22-16
Apple holding one-day Black Friday shopping event,11-22-16
Apple Granted Patent Relating to Devices with Flexible Displays,11-22-16
Goldman's list of stock longs mattering most to hedge funds,11-22-16
Apple delays theatrical debut of 'The Banker',11-22-19
Vice President Srouji Johny Sells $894.3K of AAPL on 11/18/16-11/21/16,11-22-16
"Market Chatter: Apple to Trim Price of iPhone XR in Japan Amid Sluggish Demand, Revive iPhone X Production",11-23-18
WSJ: IPhone XR discounts for Japan?,11-23-18
Smartphones drive Thanksgiving online shopping,11-23-18
"Apple, US Steel, Jack in the Box Inc., Citigroup, and Ulta Salon Cosmetics & Fragrance Inc. and more offer option-trading opportunities that offer returns of more than 20%",11-23-16
Black Friday online sales trending strong,11-23-18
Pendrell Shares Plummet More Than 32% After Court Rules Apple Didn't Infringe Patents,11-23-15
Dow Slides to Almost Five-Month Low as Oil Sinks US Equities; Retailers Fade on Black Friday,11-23-18
"S&P 500 Posts 3.8% Weekly Drop in Broad Slide Led by Technology, Energy, Consumer Discretionary",11-23-18
"U.S. Stocks End Mixed as Dow, S&P 500 Close at Record Highs While Nasdaq Slips",11-23-16
Report: Apple Pay to launch in China by February,11-23-15
Market Chatter: Apple Plans February Launch Of Apple Pay In China -- Shares Down Slightly,11-24-15
Sector Update: Technology Stocks Mostly Firmer in Pre-Market Trade,11-24-17
"Covered Call Alerts For Apple, Exact Sciences, Seadrill, Caterpillar Inc. and Micron Released By InvestorsObserver",11-24-15
Apple breaks highs following new bullish notes,11-24-14
United States Cellular to Sell Apple's New iPad Pro,11-24-15
Target Reports 'Strong Start' To Holiday Shopping Season,11-25-16
OPTIONS: Retailers Option Implied Volatility into the 2015 Holiday Season,11-25-15
Apple forecasts 100M+ 5G iPhone sales - report,11-25-19
Online Sales Grew 14% on Thanksgiving as Wal-Mart and Target Tout Black Friday Deals,11-25-16
Sector Update: Tech,11-25-15
India confirms iPhone exports,11-25-19
Sector Update: Technology Stocks Mainly Higher Pre-Bell,11-25-15
Sector Update: Leading Tech Stocks Gain During Pre-Bell Monday,11-25-19
Apple's market cap tops $700B,11-25-14
Apple buys Star Wars motion capture tech developer Faceshift,11-25-15
Market Chatter: Market Chatter: Apple Acquires Faceshift,11-25-15
"Apple Starts iPhone Assembly in India With Plans to Export Local Production, IT Minister Prasad Says",11-25-19
"Market Chatter: Apple Expects More Than 100 Million 5G iPhone Sales, Better Than 2019 iPhone 11 Series",11-25-19
Report: Apple to begin using OLED iPhone displays in 2018,11-25-15
Market Chatter: Apple Reportedly to Shift iPhones to OLED Displays in 2018: Nikkei,11-25-15
"Stocks End Higher on Report Trade Deal 'Very Close,' Merger Activity",11-25-19
Apple in Supreme Court over App Store,11-26-18
Kering to Work With Apple to Develop Apps to Help Improve In-Store Customer Experience,11-26-18
Hong Kong Hang Seng Sags 0.29% On Political Outlook; Alibaba Climbs in IPO Debut,11-26-19
Sector Update: Technology Stocks Higher in Pre-Market Monday,11-26-18
Wall Street Sees Upbeat Session After Strong Black Friday Sales,11-26-18
Sector Update: Top Tech Stocks Mostly Flat During Pre-Market Hours Tuesday,11-26-19
"Option-trading opportunities on Apple, Advanced Micro Devices, Alibaba, Facebook, and General Electric",11-26-18
"Cyber Monday E-Commerce Sales Up 18% After Thanksgiving Weekend Surge, Adobe Says",11-26-18
"Analyst Actions: Cascend Securities Lifts Apple Price Target to $290 From $280, Maintains Buy Rating",11-26-19
Supreme Court seems open to letting Apple antitrust suit proceed,11-26-18
Microsoft Briefly Surpasses Apple's Market Cap to Become Wolrd's Most Valuable Company,11-26-18
"Apple Reaches Settlement on US Sanctions Violations, Pays $467,000",11-26-19
"Equities Rally With Dow Halting Four-Day Slide as Retailers, Financials Get Shopping Boost",11-26-18
Apple -1.6% as Trump hints at boosted phone/laptop tariffs on China,11-26-18
Apple Launches App Development Program to Support Women Entrepreneurs,11-26-18
Market Chatter: US Could Slap 10% Tariffs on iPhones and Laptops from China; AAPL Down 2% After-Hours,11-26-18
MT Newswires After-Hours News Movers,11-26-18
Microsoft takes market cap crown from Apple,11-27-18
"Target Reports ""Strong Start"" On Black Friday Sales, Record e-Sales",11-27-15
Market Chatter: Apple Reportedly Reaches Out to Chinese Manufacturer to Double AirPods Pro Production,11-27-19
"Analyst Actions: Apple's Price Target From RBC Cut to $235 From $240, Outperform Reiterated",11-27-18
"Factors of Influence in 2018, Key Indicators and Opportunity within Apple, Sprint, General Dynamics, Cisco, Hewlett Packard Enterprise, and NVIDIA — New Research Emphasizes Economic Growth",11-27-17
"UBS lowers iPhone sales, FY18 EPS estimates",11-27-17
Sector Update: Tech Stocks Falling Early With Apple Again Dragging on Sector,11-27-18
Apple doubling AirPods Pro production - report,11-27-19
Sector Update: Most Leading Tech Stocks Gain During Pre-Market Wednesday,11-27-19
"Thinking about buying stock in Apple, General Electric, Macy's, Nio, or Teva Pharmaceutical?",11-27-19
"Cyber Monday Sales Jump 19% Year-on-Year to Record $7.9 Billion, Following Strong Black Friday, Adobe Says",11-27-18
Larger iPhone coming in 2020?,11-27-19
Apple's November Woes Deepen as Trump's 'Left Field' Tariff Threat Adds to iPhone Demand Worries,11-27-18
"Stocks Modestly Lower Early Tuesday on US-China Trade Tensions, Possible Interest Rate Hikes",11-27-18
Stock Move: Universal Display Extends Gains on Chatter Apple to Switch iPhones to OLED Displays,11-27-15
UBS:Apple would face $1.5B hit from Trump tariff,11-27-18
Swatch CEO says he's unfazed by Apple Watch,11-27-14
Apple Shares Remain Soft After President Trump's Threat to Impose Tariff on iPhones & Macbooks Made in China,11-27-18
Sector Update: Tech Stocks Post Slight Gains,11-27-18
Analyst Actions: UBS Lowers iPhone Sales Forecast to 10% from 12% After a Consumer Survey - Stock Softer,11-27-17
"Apple's AirPods Pro Could Face Holiday-Shopping Shortage as Consumer Demand Surges, Wedbush Says",11-27-19
Sector Update: Technology Stocks Inch Higher by Tuesday Close,11-27-18
AirPods could face holiday shortage - Wedbush,11-27-19
Legality of patent reviews?,11-28-17
